rank,segment_id,location,road_id,km_from,km_to,lat,lon,blackspot_score,n_crashes,n_ksi,n_fatal,ksi_rate,crashes_per_year,speed_max,pct_night,pct_junction,future_ksi,future_fatal
25987,A31_run2_km12.5,A31 km 12.5-13.0 (seg 2),A31,12.5,13.0,51.079909,-1.145451,0.22054041580401906,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
25988,A157_run0_km11.5,A157 km 11.5-12.0,A157,11.5,12.0,53.34584,0.01682,0.2205355976666585,1,1,0,1.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
25989,A58_run1_km15.0,A58 km 15.0-15.5 (seg 1),A58,15.0,15.5,53.734183,-1.739977,0.220530671493885,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,1.0,1.0
25990,B1_run2_km29.5,B1 km 29.5-30.0 (seg 2),B1,29.5,30.0,53.802318,-2.762276,0.22052353107900247,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
25991,A194_run0_km0.0,A194 km 0.0-0.5,A194,0.0,0.5,54.9458745,-1.5151515,0.22050498207994285,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
25992,A281_run0_km15.0,A281 km 15.0-15.5,A281,15.0,15.5,51.113234,-0.511578,0.22050396782509993,1,1,0,1.0,0.3333333333333333,60.0,0.0,0.0,1.0,0.0
25993,A56_run1_km0.0,A56 km 0.0-0.5 (seg 1),A56,0.0,0.5,53.779729,-2.337399,0.2204903491697622,1,0,0,0.0,0.3333333333333333,60.0,1.0,0.0,0.0,0.0
25994,A143_run0_km0.0,A143 km 0.0-0.5,A143,0.0,0.5,52.073799,0.457159,0.22048623807724374,1,1,0,1.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
25995,A65_run0_km91.0,A65 km 91.0-91.5,A65,91.0,91.5,53.897977,-1.738948,0.22047561523581236,1,1,0,1.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
25996,A303_run0_km17.5,A303 km 17.5-18.0,A303,17.5,18.0,51.192775000000005,-1.6689156666666667,0.22046529102214316,3,0,0,0.0,1.0,70.0,0.0,0.0,0.0,0.0
25997,A350_run0_km14.0,A350 km 14.0-14.5,A350,14.0,14.5,50.799942,-2.086373,0.22046311970022783,1,0,0,0.0,0.3333333333333333,40.0,0.0,0.0,1.0,0.0
25998,A15_run0_km9.5,A15 km 9.5-10.0,A15,9.5,10.0,53.5439595,-0.5584914999999999,0.22045914345914872,2,0,0,0.0,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
25999,A78_run0_km14.5,A78 km 14.5-15.0,A78,14.5,15.0,55.6405565,-4.6775705,0.22044633287040513,2,1,0,0.5,0.6666666666666666,70.0,0.5,0.0,0.0,0.0
26000,A449_run4_km0.0,A449 km 0.0-0.5 (seg 4),A449,0.0,0.5,52.580338,-2.132932,0.22043330254282972,1,0,0,0.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
26001,A57_run1_km40.0,A57 km 40.0-40.5 (seg 1),A57,40.0,40.5,53.376868,-1.514047,0.2204245180342974,1,0,0,0.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26002,A449_run0_km46.5,A449 km 46.5-47.0,A449,46.5,47.0,52.23312633333333,-2.22264,0.22040911774400987,3,0,0,0.0,1.0,70.0,0.3333333333333333,0.0,0.0,0.0
26003,A1077_run0_km3.5,A1077 km 3.5-4.0,A1077,3.5,4.0,53.618144,-0.3255495,0.22040683438633388,2,1,0,0.5,0.6666666666666666,30.0,0.0,0.0,0.0,0.0
26004,A267_run0_km9.5,A267 km 9.5-10.0,A267,9.5,10.0,51.0449605,0.253573,0.22038859523977744,2,1,0,0.5,0.6666666666666666,60.0,1.0,0.0,0.0,0.0
26005,A287_run1_km20.0,A287 km 20.0-20.5 (seg 1),A287,20.0,20.5,51.118623,-0.737374,0.22038374319424453,1,0,0,0.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26006,M4_run1_km117.0,M4 km 117.0-117.5 (seg 1),M4,117.0,117.5,51.587184,-2.838043,0.22037913118398908,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26007,B1_run1_km64.5,B1 km 64.5-65.0 (seg 1),B1,64.5,65.0,51.435908,-0.503924,0.22037667842887831,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26008,A5127_run0_km6.0,A5127 km 6.0-6.5,A5127,6.0,6.5,52.651762500000004,-1.8343135,0.2203651330987062,2,0,0,0.0,0.6666666666666666,50.0,0.0,0.0,0.0,0.0
26009,A17_run0_km52.5,A17 km 52.5-53.0,A17,52.5,53.0,53.014003,-0.432588,0.22036348479368179,2,0,0,0.0,0.6666666666666666,60.0,0.0,0.5,0.0,0.0
26010,A487_run1_km153.0,A487 km 153.0-153.5 (seg 1),A487,153.0,153.5,52.527384999999995,-3.9642645,0.22035553608503253,2,1,0,0.5,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
26011,A611_run0_km4.0,A611 km 4.0-4.5,A611,4.0,4.5,53.095179,-1.227528,0.22035227758226603,1,1,0,1.0,0.3333333333333333,50.0,0.0,0.0,1.0,0.0
26012,A1_run5_km77.0,A1 km 77.0-77.5 (seg 5),A1,77.0,77.5,53.098398,-0.791846,0.22034504083439638,1,0,0,0.0,0.3333333333333333,70.0,0.0,0.0,0.0,0.0
26013,M1_run1_km93.5,M1 km 93.5-94.0 (seg 1),M1,93.5,94.0,53.265778,-1.306592,0.22034346802569432,1,0,0,0.0,0.3333333333333333,70.0,0.0,0.0,0.0,0.0
26014,B3254_run0_km0.0,B3254 km 0.0-0.5,B3254,0.0,0.5,50.387902,-4.465209,0.22032270386979394,1,0,0,0.0,0.3333333333333333,60.0,1.0,0.0,0.0,0.0
26015,A2_run0_km32.0,A2 km 32.0-32.5,A2,32.0,32.5,51.443376,0.16595,0.22032236597454996,1,0,0,0.0,0.3333333333333333,50.0,0.0,0.0,1.0,0.0
26016,A167_run1_km2.5,A167 km 2.5-3.0 (seg 1),A167,2.5,3.0,54.880232,-1.575811,0.22031808425235,1,1,0,1.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26017,A644_run0_km31.0,A644 km 31.0-31.5,A644,31.0,31.5,53.598827,-1.612159,0.2203173249781037,1,1,0,1.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26018,A487_run1_km132.0,A487 km 132.0-132.5 (seg 1),A487,132.0,132.5,52.382269,-4.071886,0.2203161430970463,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26019,A3054_run0_km4.5,A3054 km 4.5-5.0,A3054,4.5,5.0,50.704231,-1.466226,0.22030767074886334,1,1,0,1.0,0.3333333333333333,50.0,0.0,0.0,0.0,0.0
26020,A3052_run0_km0.0,A3052 km 0.0-0.5,A3052,0.0,0.5,50.7089865,-3.4537725000000004,0.2203045498632672,2,0,0,0.0,0.6666666666666666,40.0,0.0,0.0,0.0,0.0
26021,A53_run0_km61.0,A53 km 61.0-61.5,A53,61.0,61.5,52.912711,-2.490958,0.22024408210334767,2,0,0,0.0,0.6666666666666666,40.0,0.0,0.0,0.0,0.0
26022,A339_run0_km11.5,A339 km 11.5-12.0,A339,11.5,12.0,51.365046,-1.269385,0.22023154704140976,1,0,0,0.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26023,A418_run0_km26.5,A418 km 26.5-27.0,A418,26.5,27.0,51.831201,-0.786465,0.2202250015785474,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26024,A5_run4_km218.0,A5 km 218.0-218.5 (seg 4),A5,218.0,218.5,53.048777,-3.683115,0.2202222673946048,2,0,0,0.0,0.6666666666666666,40.0,0.0,1.0,0.0,0.0
26025,A30_run4_km23.5,A30 km 23.5-24.0 (seg 4),A30,23.5,24.0,51.393258,-0.628168,0.22021886497878848,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26026,B2177_run0_km3.5,B2177 km 3.5-4.0,B2177,3.5,4.0,50.974098,-1.2587845,0.2202129838464133,2,0,0,0.0,0.6666666666666666,50.0,0.5,0.5,0.0,0.0
26027,A149_run1_km7.0,A149 km 7.0-7.5 (seg 1),A149,7.0,7.5,52.951468,0.513205,0.22021204270706096,1,1,1,1.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26028,M6_run0_km229.0,M6 km 229.0-229.5,M6,229.0,229.5,53.2019965,-2.3876910000000002,0.2202116361075411,2,0,0,0.0,0.6666666666666666,70.0,0.5,0.0,1.0,0.0
26029,A1_run1_km25.0,A1 km 25.0-25.5 (seg 1),A1,25.0,25.5,51.187325,-0.610248,0.22020276694041074,1,0,0,0.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
26030,A509_run0_km8.0,A509 km 8.0-8.5,A509,8.0,8.5,52.1708155,-0.690598,0.22020177823032788,2,0,0,0.0,0.6666666666666666,60.0,0.5,0.0,0.0,0.0
26031,A31_run0_km41.5,A31 km 41.5-42.0,A31,41.5,42.0,50.785861,-2.029207,0.22018568733146623,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
26032,A509_run2_km2.0,A509 km 2.0-2.5 (seg 2),A509,2.0,2.5,52.2983395,-0.732984,0.22017810777353608,2,1,0,0.5,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
26033,A628_run0_km9.5,A628 km 9.5-10.0,A628,9.5,10.0,53.496241,-1.8598495000000002,0.22016573674393405,2,0,0,0.0,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
26034,A61_run0_km125.5,A61 km 125.5-126.0,A61,125.5,126.0,53.32218,-1.473594,0.22016513800039625,1,0,0,0.0,0.3333333333333333,40.0,1.0,0.0,1.0,0.0
26035,A39_run3_km12.5,A39 km 12.5-13.0 (seg 3),A39,12.5,13.0,51.144129,-2.719895,0.2201635318530383,2,1,0,0.5,0.6666666666666666,40.0,0.0,0.0,0.0,0.0
26036,A63_run0_km28.5,A63 km 28.5-29.0,A63,28.5,29.0,53.761002,-1.217694,0.22016226212030912,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,1.0,1.0
26037,A428_run0_km6.0,A428 km 6.0-6.5,A428,6.0,6.5,52.140696500000004,-0.5452555,0.22015919991895488,2,1,0,0.5,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
26038,B6265_run0_km46.5,B6265 km 46.5-47.0,B6265,46.5,47.0,54.135056,-1.52517,0.22015491661912845,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26039,A1_run1_km38.0,A1 km 38.0-38.5 (seg 1),A1,38.0,38.5,51.370636,-0.394838,0.22012303014868764,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26040,A633_run0_km11.5,A633 km 11.5-12.0,A633,11.5,12.0,53.508599,-1.351463,0.22012126968743043,1,0,0,0.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
26041,A631_run0_km67.0,A631 km 67.0-67.5,A631,67.0,67.5,53.400591,-0.481959,0.22011981605255954,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
26042,A78_run0_km18.0,A78 km 18.0-18.5,A78,18.0,18.5,55.646217666666665,-4.730015,0.22011530460710083,3,0,0,0.0,1.0,70.0,0.0,0.0,1.0,0.0
26043,A419_run0_km55.0,A419 km 55.0-55.5,A419,55.0,55.5,51.75381333333333,-2.313348,0.2200953195697408,3,0,0,0.0,1.0,60.0,0.6666666666666666,0.0,0.0,0.0
26044,M56_run0_km22.0,M56 km 22.0-22.5,M56,22.0,22.5,53.3529945,-2.50109,0.22007620340594064,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26045,A609_run0_km6.5,A609 km 6.5-7.0,A609,6.5,7.0,52.998757499999996,-1.408104,0.22007508243904128,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0
26046,A258_run0_km9.0,A258 km 9.0-9.5,A258,9.0,9.5,51.197205,1.385634,0.2200720408639885,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26047,A41_run3_km32.0,A41 km 32.0-32.5 (seg 3),A41,32.0,32.5,53.365421,-3.001067,0.22005996023946445,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.5,0.0,0.0
26048,B1027_run0_km11.0,B1027 km 11.0-11.5,B1027,11.0,11.5,51.819358,1.073331,0.22005701402513775,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,1.0,1.0
26049,A63_run1_km15.0,A63 km 15.0-15.5 (seg 1),A63,15.0,15.5,53.724206333333335,-0.4822086666666667,0.22004128245668178,3,0,0,0.0,1.0,70.0,0.0,0.0,0.0,0.0
26050,A303_run0_km33.0,A303 km 33.0-33.5,A303,33.0,33.5,51.169881000000004,-1.8804815000000001,0.2200325176347296,2,1,0,0.5,0.6666666666666666,60.0,0.0,0.5,0.0,0.0
26051,A52_run0_km4.5,A52 km 4.5-5.0,A52,4.5,5.0,53.304713,0.278368,0.22002857321220282,1,1,1,1.0,0.3333333333333333,30.0,1.0,0.0,0.0,0.0
26052,B1022_run0_km24.0,B1022 km 24.0-24.5,B1022,24.0,24.5,51.886703,0.892614,0.22002678505420264,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26053,A609_run0_km13.5,A609 km 13.5-14.0,A609,13.5,14.0,52.968694,-1.330216,0.2200118672044976,1,1,0,1.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
26054,M4_run1_km96.5,M4 km 96.5-97.0 (seg 1),M4,96.5,97.0,51.555667199999995,-2.5586382,0.21999656973045775,5,1,0,0.2,1.6666666666666667,70.0,0.0,0.0,0.0,0.0
26055,M25_run0_km23.5,M25 km 23.5-24.0,M25,23.5,24.0,51.283668500000005,0.1046875,0.21996859036190797,2,1,0,0.5,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26056,A436_run0_km33.5,A436 km 33.5-34.0,A436,33.5,34.0,51.858068,-2.037524,0.21995852305709163,1,1,0,1.0,0.3333333333333333,50.0,0.0,0.0,0.0,0.0
26057,A327_run0_km23.5,A327 km 23.5-24.0,A327,23.5,24.0,51.284807,-0.778912,0.2199488961477241,1,0,0,0.0,0.3333333333333333,40.0,0.0,0.0,0.0,0.0
26058,A193_run0_km29.0,A193 km 29.0-29.5,A193,29.0,29.5,54.985919,-1.553135,0.2199349581634096,1,1,0,1.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26059,A548_run0_km24.5,A548 km 24.5-25.0,A548,24.5,25.0,53.287344,-3.5827573333333333,0.21993004930443175,3,0,0,0.0,1.0,30.0,0.0,1.0,0.0,0.0
26060,A350_run0_km44.5,A350 km 44.5-45.0,A350,44.5,45.0,51.031762,-2.18988,0.21992311686155608,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,1.0,0.0
26061,M80_run0_km16.0,M80 km 16.0-16.5,M80,16.0,16.5,55.95478,-3.994273,0.2199204313073626,1,1,0,1.0,0.3333333333333333,70.0,0.0,0.0,0.0,0.0
26062,A1060_run0_km0.0,A1060 km 0.0-0.5,A1060,0.0,0.5,51.864667,0.167249,0.21991091819044184,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26063,A548_run0_km25.0,A548 km 25.0-25.5,A548,25.0,25.5,53.2889005,-3.5817695,0.2199092650480042,2,0,0,0.0,0.6666666666666666,30.0,0.0,1.0,1.0,0.0
26064,A351_run0_km13.5,A351 km 13.5-14.0,A351,13.5,14.0,50.641596,-2.058659,0.21989913383345475,2,1,0,0.5,0.6666666666666666,30.0,0.0,0.0,1.0,0.0
26065,A36_run0_km85.5,A36 km 85.5-86.0,A36,85.5,86.0,50.933529666666665,-1.510013,0.21988154105413582,3,0,0,0.0,1.0,40.0,0.0,0.3333333333333333,0.0,0.0
26066,A533_run0_km39.0,A533 km 39.0-39.5,A533,39.0,39.5,53.1455335,-2.3833635,0.21987994256812154,2,1,0,0.5,0.6666666666666666,30.0,0.0,1.0,0.0,0.0
26067,A534_run0_km0.0,A534 km 0.0-0.5,A534,0.0,0.5,53.164722,-2.222166,0.21986134865452922,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26068,M2_run0_km16.0,M2 km 16.0-16.5,M2,16.0,16.5,51.310686000000004,0.708602,0.2198395076294417,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26069,A153_run0_km44.0,A153 km 44.0-44.5,A153,44.0,44.5,53.052822,-0.28147,0.2198388993753734,1,1,0,1.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26070,A148_run0_km3.5,A148 km 3.5-4.0,A148,3.5,4.0,52.918631500000004,1.2491050000000001,0.21982729701558484,2,1,0,0.5,0.6666666666666666,40.0,0.0,0.5,0.0,0.0
26071,A31_run1_km2.0,A31 km 2.0-2.5 (seg 1),A31,2.0,2.5,51.222620500000005,-0.7610835,0.2198196975085042,2,1,1,0.5,0.6666666666666666,70.0,0.0,0.0,1.0,1.0
26072,B3073_run0_km2.5,B3073 km 2.5-3.0,B3073,2.5,3.0,50.756437,-1.803438,0.21981760621875393,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26073,A355_run0_km13.5,A355 km 13.5-14.0,A355,13.5,14.0,51.610831,-0.63271,0.21981050680369402,1,0,0,0.0,0.3333333333333333,30.0,1.0,1.0,1.0,0.0
26074,M62_run0_km14.0,M62 km 14.0-14.5,M62,14.0,14.5,53.428312,-2.546999,0.21979898513379315,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26075,M8_run0_km56.5,M8 km 56.5-57.0,M8,56.5,57.0,55.8689955,-4.137258,0.21979615522114426,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26076,M60_run0_km20.5,M60 km 20.5-21.0,M60,20.5,21.0,53.400629,-2.2157235,0.21979590201750474,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26077,A458_run0_km105.5,A458 km 105.5-106.0,A458,105.5,106.0,52.6769445,-3.433913,0.21977900327806044,4,1,0,0.25,1.3333333333333333,60.0,0.0,0.5,1.0,0.0
26078,A129_run0_km7.0,A129 km 7.0-7.5,A129,7.0,7.5,51.622093,0.416144,0.21977635944642565,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26079,A325_run0_km10.0,A325 km 10.0-10.5,A325,10.0,10.5,51.266,-0.763213,0.21977253043342657,1,1,0,1.0,0.3333333333333333,70.0,0.0,1.0,0.0,0.0
26080,A58_run1_km92.5,A58 km 92.5-93.0 (seg 1),A58,92.5,93.0,53.500014,-2.616793,0.21977081584599395,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0
26081,A550_run0_km17.0,A550 km 17.0-17.5,A550,17.0,17.5,53.158276,-3.0422285000000002,0.21976656657557822,2,1,0,0.5,0.6666666666666666,40.0,0.0,0.0,0.0,0.0
26082,A1156_run0_km13.5,A1156 km 13.5-14.0,A1156,13.5,14.0,52.082181500000004,1.11864,0.21976448344129598,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0
26083,A68_run1_km91.5,A68 km 91.5-92.0 (seg 1),A68,91.5,92.0,54.714136,-1.795149,0.21976125908936336,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
26084,A530_run0_km10.5,A530 km 10.5-11.0,A530,10.5,11.0,53.0566205,-2.523896,0.21974173729592317,2,0,0,0.0,0.6666666666666666,30.0,0.0,0.0,0.0,0.0
26085,A614_run1_km23.5,A614 km 23.5-24.0 (seg 1),A614,23.5,24.0,53.089642,-1.071426,0.21973107504275238,1,0,0,0.0,0.3333333333333333,50.0,0.0,0.0,0.0,0.0
26086,M25_run0_km81.0,M25 km 81.0-81.5,M25,81.0,81.5,51.400194,-0.537012,0.2197204610068586,2,1,0,0.5,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26087,A6_run5_km16.5,A6 km 16.5-17.0 (seg 5),A6,16.5,17.0,52.50819,-0.931822,0.21971789359516095,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
26088,A505_run1_km0.5,A505 km 0.5-1.0 (seg 1),A505,0.5,1.0,52.077594000000005,0.0896005,0.21971731032424122,2,0,0,0.0,0.6666666666666666,60.0,0.5,0.0,0.0,0.0
26089,A449_run0_km47.5,A449 km 47.5-48.0,A449,47.5,48.0,52.2327425,-2.2177802499999997,0.21969497798213947,4,1,0,0.25,1.3333333333333333,70.0,0.25,0.0,0.0,0.0
26090,B2026_run0_km30.5,B2026 km 30.5-31.0,B2026,30.5,31.0,51.008526,0.08309,0.21969158180103787,1,0,0,0.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26091,A616_run1_km8.0,A616 km 8.0-8.5 (seg 1),A616,8.0,8.5,53.581598,-1.760698,0.21968344341696497,1,1,0,1.0,0.3333333333333333,40.0,0.0,1.0,0.0,0.0
26092,A332_run0_km17.5,A332 km 17.5-18.0,A332,17.5,18.0,51.401428,-0.745736,0.21967180040876405,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26093,A66_run0_km124.5,A66 km 124.5-125.0,A66,124.5,125.0,54.6516995,-3.3659665,0.21964706639075054,2,0,0,0.0,0.6666666666666666,60.0,0.0,0.0,1.0,0.0
26094,A19_run2_km5.0,A19 km 5.0-5.5 (seg 2),A19,5.0,5.5,55.06344033333334,-1.572512,0.21963928369356342,3,1,0,0.3333333333333333,1.0,70.0,0.0,0.0,1.0,0.0
26095,A412_run0_km13.0,A412 km 13.0-13.5,A412,13.0,13.5,51.633641,-0.492875,0.21963712924908843,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26096,A477_run0_km34.5,A477 km 34.5-35.0,A477,34.5,35.0,51.69299966666667,-4.9241719999999995,0.21963577539454443,3,0,0,0.0,1.0,40.0,0.0,0.3333333333333333,0.0,0.0
26097,B2030_run0_km1.0,B2030 km 1.0-1.5,B2030,1.0,1.5,51.28111,-0.081923,0.21963485633923807,1,1,0,1.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26098,A19_run0_km78.5,A19 km 78.5-79.0,A19,78.5,79.0,54.59013266666667,-1.3043803333333333,0.21962115163366133,3,2,0,0.6666666666666666,1.0,30.0,0.3333333333333333,0.0,0.0,0.0
26099,A153_run0_km45.5,A153 km 45.5-46.0,A153,45.5,46.0,53.047735,-0.299067,0.21961157838713438,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
26100,A608_run0_km13.0,A608 km 13.0-13.5,A608,13.0,13.5,53.013278,-1.3516015000000001,0.21959772058254362,2,0,0,0.0,0.6666666666666666,30.0,0.5,1.0,0.0,0.0
26101,A68_run1_km50.0,A68 km 50.0-50.5 (seg 1),A68,50.0,50.5,55.019265,-2.024251,0.2195867541614393,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
26102,B4035_run0_km16.5,B4035 km 16.5-17.0,B4035,16.5,17.0,52.059081,-1.5593615,0.21957395488082765,2,0,0,0.0,0.6666666666666666,50.0,0.0,0.0,0.0,0.0
26103,A165_run1_km56.0,A165 km 56.0-56.5 (seg 1),A165,56.0,56.5,53.893012999999996,-0.29861,0.2195724391405322,3,1,0,0.3333333333333333,1.0,70.0,0.0,0.0,0.0,0.0
26104,A24_run3_km17.0,A24 km 17.0-17.5 (seg 3),A24,17.0,17.5,50.946639,-0.369351,0.21957034259862135,1,1,0,1.0,0.3333333333333333,70.0,0.0,1.0,0.0,0.0
26105,A325_run0_km19.0,A325 km 19.0-19.5,A325,19.0,19.5,51.207332,-0.8152475,0.21956635282007003,2,1,0,0.5,0.6666666666666666,60.0,0.5,0.0,0.0,0.0
26106,A585_run0_km1.0,A585 km 1.0-1.5,A585,1.0,1.5,53.868057,-3.0173235,0.21955918598819152,2,1,1,0.5,0.6666666666666666,60.0,0.0,0.5,0.0,0.0
26107,A429_run0_km33.5,A429 km 33.5-34.0,A429,33.5,34.0,52.029996,-1.679375,0.2195562663903868,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
26108,A34_run1_km59.0,A34 km 59.0-59.5 (seg 1),A34,59.0,59.5,51.8647555,-1.205228,0.21955216188636092,2,0,0,0.0,0.6666666666666666,70.0,0.0,0.0,0.0,0.0
26109,A674_run0_km1.0,A674 km 1.0-1.5,A674,1.0,1.5,53.678061,-2.617967,0.2195400709344233,1,0,0,0.0,0.3333333333333333,50.0,0.0,1.0,0.0,0.0
26110,A82_run0_km0.5,A82 km 0.5-1.0,A82,0.5,1.0,57.47449,-4.233424,0.2195374059156682,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26111,A46_run2_km68.5,A46 km 68.5-69.0 (seg 2),A46,68.5,69.0,52.599933,-1.195289,0.21953654065767358,1,0,0,0.0,0.3333333333333333,60.0,0.0,0.0,0.0,0.0
26112,B6117_run0_km0.0,B6117 km 0.0-0.5,B6117,0.0,0.5,53.643698,-1.580633,0.21953588600343035,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26113,A30_run0_km26.5,A30 km 26.5-27.0,A30,26.5,27.0,50.41936033333334,-4.8383563333333335,0.21953328704040673,3,0,0,0.0,1.0,70.0,0.0,0.0,0.0,0.0
26114,B1_run1_km50.0,B1 km 50.0-50.5 (seg 1),B1,50.0,50.5,51.32533,-0.536171,0.2195285449167069,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26115,M62_run0_km39.5,M62 km 39.5-40.0,M62,39.5,40.0,53.407896,-2.903832,0.21952347458021507,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26116,B1018_run0_km12.5,B1018 km 12.5-13.0,B1018,12.5,13.0,51.78354833333333,0.6394473333333334,0.21951624861951866,3,0,0,0.0,1.0,60.0,0.0,0.0,0.0,0.0
26117,A6_run2_km46.5,A6 km 46.5-47.0 (seg 2),A6,46.5,47.0,53.239752,-1.758994,0.2195113958000849,1,0,0,0.0,0.3333333333333333,50.0,0.0,0.0,1.0,0.0
26118,A1060_run0_km9.0,A1060 km 9.0-9.5,A1060,9.0,9.5,51.806801,0.240109,0.2194945511112125,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
26119,A85_run0_km22.5,A85 km 22.5-23.0,A85,22.5,23.0,56.388559,-3.763989,0.21948918426845168,1,0,0,0.0,0.3333333333333333,60.0,0.0,1.0,0.0,0.0
26120,A177_run0_km3.0,A177 km 3.0-3.5,A177,3.0,3.5,54.762059,-1.5504945,0.21948601431618836,2,1,0,0.5,0.6666666666666666,40.0,0.0,0.5,0.0,0.0
26121,M6_run0_km156.5,M6 km 156.5-157.0,M6,156.5,157.0,53.75607,-2.638329,0.2194846578921073,1,1,0,1.0,0.3333333333333333,70.0,0.0,0.0,0.0,0.0
26122,A442_run0_km15.5,A442 km 15.5-16.0,A442,15.5,16.0,52.395128,-2.264594,0.2194752880425997,1,0,0,0.0,0.3333333333333333,30.0,0.0,0.0,0.0,0.0
26123,A520_run0_km25.0,A520 km 25.0-25.5,A520,25.0,25.5,53.101447,-2.023973,0.2194714142357679,1,0,0,0.0,0.3333333333333333,30.0,0.0,1.0,0.0,0.0
26124,A21_run0_km29.5,A21 km 29.5-30.0,A21,29.5,30.0,51.111413,0.39829349999999997,0.21946022092114076,2,0,0,0.0,0.6666666666666666,60.0,0.0,0.0,0.0,0.0
26125,A630_run0_km35.5,A630 km 35.5-36.0,A630,35.5,36.0,53.387835,-1.387157,0.21944728857214194,1,0,0,0.0,0.3333333333333333,70.0,0.0,1.0,0.0,0.0
